lat,lon,date,type
59.849376,30.333702,2018-03-25T19:58:30,car
59.849373,30.333500,2018-03-25T19:58:40,car
59.849371,30.333298,2018-03-25T19:58:50,car
59.849369,30.333096,2018-03-25T19:59:00,car
59.849366,30.332894,2018-03-25T19:59:10,car
59.849364,30.332692,2018-03-25T19:59:20,car
59.849361,30.332490,2018-03-25T19:59:30,car
59.849359,30.332288,2018-03-25T19:59:40,car
59.849357,30.332086,2018-03-25T19:59:50,car
59.849354,30.331884,2018-03-25T20:00:00,car
59.849352,30.331682,2018-03-25T20:00:10,car
59.849349,30.331480,2018-03-25T20:00:20,car
59.849347,30.331278,2018-03-25T20:00:30,car
59.849345,30.331077,2018-03-25T20:00:40,car
59.849342,30.330875,2018-03-25T20:00:50,car
59.849340,30.330673,2018-03-25T20:01:00,car
59.849337,30.330471,2018-03-25T20:01:10,car
59.849335,30.330269,2018-03-25T20:01:20,car
59.849333,30.330067,2018-03-25T20:01:30,car
59.849330,30.329865,2018-03-25T20:01:40,car
59.849328,30.329663,2018-03-25T20:01:50,car
59.849325,30.329461,2018-03-25T20:02:00,car
59.849323,30.329259,2018-03-25T20:02:10,car
59.849321,30.329057,2018-03-25T20:02:20,car
59.849318,30.328855,2018-03-25T20:02:30,car
59.849316,30.328653,2018-03-25T20:02:40,car
59.849313,30.328451,2018-03-25T20:02:50,car
59.849311,30.328250,2018-03-25T20:03:00,car
59.849309,30.328048,2018-03-25T20:03:10,car
59.849306,30.327846,2018-03-25T20:03:20,car
59.849304,30.327644,2018-03-25T20:03:30,car
59.849301,30.327442,2018-03-25T20:03:40,car
59.849299,30.327240,2018-03-25T20:03:50,car
59.849297,30.327038,2018-03-25T20:04:00,car
59.849294,30.326836,2018-03-25T20:04:10,car
59.849292,30.326634,2018-03-25T20:04:20,car
59.849289,30.326432,2018-03-25T20:04:30,car
59.849287,30.326230,2018-03-25T20:04:40,car
59.849285,30.326028,2018-03-25T20:04:50,car
59.849282,30.325826,2018-03-25T20:05:00,car
59.849280,30.325625,2018-03-25T20:05:10,car
59.849277,30.325423,2018-03-25T20:05:20,car
59.849275,30.325221,2018-03-25T20:05:30,car
59.849272,30.325019,2018-03-25T20:05:40,car
59.849270,30.324817,2018-03-25T20:05:50,car
59.849268,30.324615,2018-03-25T20:06:00,car
59.849265,30.324413,2018-03-25T20:06:10,car
59.849263,30.324211,2018-03-25T20:06:20,car
59.849260,30.324009,2018-03-25T20:06:30,car
59.849258,30.323807,2018-03-25T20:06:40,car
59.849256,30.323605,2018-03-25T20:06:50,car
59.849253,30.323403,2018-03-25T20:07:00,car
59.849251,30.323201,2018-03-25T20:07:10,car
59.849248,30.323000,2018-03-25T20:07:20,car
59.849246,30.322798,2018-03-25T20:07:30,car
59.849244,30.322596,2018-03-25T20:07:40,car
59.849241,30.322394,2018-03-25T20:07:50,car
59.849239,30.322192,2018-03-25T20:08:00,car
59.849236,30.321990,2018-03-25T20:08:10,car
59.849234,30.321788,2018-03-25T20:08:20,car
59.849435,30.321770,2018-03-25T20:08:30,car
59.849636,30.321751,2018-03-25T20:08:40,car
59.849837,30.321733,2018-03-25T20:08:50,car
59.850038,30.321714,2018-03-25T20:09:00,car
59.850239,30.321696,2018-03-25T20:09:10,car
59.850440,30.321678,2018-03-25T20:09:20,car
59.850641,30.321659,2018-03-25T20:09:30,car
59.850842,30.321641,2018-03-25T20:09:40,car
59.851043,30.321622,2018-03-25T20:09:50,car
59.851243,30.321604,2018-03-25T20:10:00,car
59.851444,30.321586,2018-03-25T20:10:10,car
59.851645,30.321567,2018-03-25T20:10:20,car
59.851846,30.321549,2018-03-25T20:10:30,car
59.852047,30.321530,2018-03-25T20:10:40,car
59.852248,30.321512,2018-03-25T20:10:50,car
59.852449,30.321494,2018-03-25T20:11:00,car
59.852650,30.321475,2018-03-25T20:11:10,car
59.852851,30.321457,2018-03-25T20:11:20,car
59.853052,30.321438,2018-03-25T20:11:30,car
59.853253,30.321420,2018-03-25T20:11:40,car
59.853454,30.321402,2018-03-25T20:11:50,car
59.853655,30.321383,2018-03-25T20:12:00,car
59.853856,30.321365,2018-03-25T20:12:10,car
59.854057,30.321346,2018-03-25T20:12:20,car
59.854258,30.321328,2018-03-25T20:12:30,car
59.854459,30.321310,2018-03-25T20:12:40,car
59.854660,30.321291,2018-03-25T20:12:50,car
59.854861,30.321273,2018-03-25T20:13:00,car
59.855062,30.321254,2018-03-25T20:13:10,car
59.855262,30.321236,2018-03-25T20:13:20,car
59.855463,30.321218,2018-03-25T20:13:30,car
59.855664,30.321199,2018-03-25T20:13:40,car
59.855865,30.321181,2018-03-25T20:13:50,car
59.856066,30.321162,2018-03-25T20:14:00,car
59.856267,30.321144,2018-03-25T20:14:10,car
59.856468,30.321126,2018-03-25T20:14:20,car
59.856669,30.321107,2018-03-25T20:14:30,car
59.856870,30.321089,2018-03-25T20:14:40,car
59.857071,30.321071,2018-03-25T20:14:50,car
59.857272,30.321052,2018-03-25T20:15:00,car
59.857473,30.321034,2018-03-25T20:15:10,car
59.857674,30.321015,2018-03-25T20:15:20,car
59.857875,30.320997,2018-03-25T20:15:30,car
59.858076,30.320979,2018-03-25T20:15:40,car
59.858277,30.320960,2018-03-25T20:15:50,car
59.858478,30.320942,2018-03-25T20:16:00,car
59.858679,30.320923,2018-03-25T20:16:10,car
59.858880,30.320905,2018-03-25T20:16:20,car
59.859080,30.320887,2018-03-25T20:16:30,car
59.859281,30.320868,2018-03-25T20:16:40,car
59.859482,30.320850,2018-03-25T20:16:50,car
59.859683,30.320831,2018-03-25T20:17:00,car
59.859884,30.320813,2018-03-25T20:17:10,car
59.860085,30.320795,2018-03-25T20:17:20,car
59.860286,30.320776,2018-03-25T20:17:30,car
59.860487,30.320758,2018-03-25T20:17:40,car
59.860688,30.320739,2018-03-25T20:17:50,car
59.860889,30.320721,2018-03-25T20:18:00,car
59.861090,30.320703,2018-03-25T20:18:10,car
59.861291,30.320684,2018-03-25T20:18:20,car
59.861492,30.320666,2018-03-25T20:18:30,car
59.861693,30.320647,2018-03-25T20:18:40,car
59.861894,30.320629,2018-03-25T20:18:50,car
59.862095,30.320611,2018-03-25T20:19:00,car
59.862296,30.320592,2018-03-25T20:19:10,car
59.862497,30.320574,2018-03-25T20:19:20,car
59.862698,30.320555,2018-03-25T20:19:30,car
59.862899,30.320537,2018-03-25T20:19:40,car
59.863099,30.320519,2018-03-25T20:19:50,car
59.863300,30.320500,2018-03-25T20:20:00,car
59.863501,30.320482,2018-03-25T20:20:10,car
59.863702,30.320463,2018-03-25T20:20:20,car
59.863903,30.320445,2018-03-25T20:20:30,car
59.864104,30.320427,2018-03-25T20:20:40,car
59.864305,30.320408,2018-03-25T20:20:50,car
59.864506,30.320390,2018-03-25T20:21:00,car
59.864707,30.320371,2018-03-25T20:21:10,car
59.864908,30.320353,2018-03-25T20:21:20,car
59.864904,30.320150,2018-03-25T20:21:30,car
59.864899,30.319948,2018-03-25T20:21:40,car
59.864895,30.319745,2018-03-25T20:21:50,car
59.864891,30.319543,2018-03-25T20:22:00,car
59.864887,30.319340,2018-03-25T20:22:10,car
59.864882,30.319137,2018-03-25T20:22:20,car
59.864878,30.318935,2018-03-25T20:22:30,car
59.864874,30.318732,2018-03-25T20:22:40,car
59.864870,30.318530,2018-03-25T20:22:50,car
59.864865,30.318327,2018-03-25T20:23:00,car
59.864861,30.318124,2018-03-25T20:23:10,car
59.864857,30.317922,2018-03-25T20:23:20,car
59.864852,30.317719,2018-03-25T20:23:30,car
59.864848,30.317516,2018-03-25T20:23:40,car
59.864844,30.317314,2018-03-25T20:23:50,car
59.864840,30.317111,2018-03-25T20:24:00,car
59.864835,30.316909,2018-03-25T20:24:10,car
59.864831,30.316706,2018-03-25T20:24:20,car
59.864827,30.316503,2018-03-25T20:24:30,car
59.864823,30.316301,2018-03-25T20:24:40,car
59.864818,30.316098,2018-03-25T20:24:50,car
59.864814,30.315896,2018-03-25T20:25:00,car
59.864810,30.315693,2018-03-25T20:25:10,car
59.864806,30.315490,2018-03-25T20:25:20,car
59.864801,30.315288,2018-03-25T20:25:30,car
59.864797,30.315085,2018-03-25T20:25:40,car
59.864793,30.314883,2018-03-25T20:25:50,car
59.864788,30.314680,2018-03-25T20:26:00,car
59.864784,30.314477,2018-03-25T20:26:10,car
59.864780,30.314275,2018-03-25T20:26:20,car
59.864776,30.314072,2018-03-25T20:26:30,car
59.864771,30.313870,2018-03-25T20:26:40,car
59.864767,30.313667,2018-03-25T20:26:50,car
59.864763,30.313464,2018-03-25T20:27:00,car
59.864759,30.313262,2018-03-25T20:27:10,car
59.864754,30.313059,2018-03-25T20:27:20,car
59.864750,30.312857,2018-03-25T20:27:30,car
59.864746,30.312654,2018-03-25T20:27:40,car
59.864741,30.312451,2018-03-25T20:27:50,car
59.864737,30.312249,2018-03-25T20:28:00,car
59.864733,30.312046,2018-03-25T20:28:10,car
59.864729,30.311843,2018-03-25T20:28:20,car
59.864724,30.311641,2018-03-25T20:28:30,car
59.864720,30.311438,2018-03-25T20:28:40,car
59.864716,30.311236,2018-03-25T20:28:50,car
59.864712,30.311033,2018-03-25T20:29:00,car
59.864707,30.310830,2018-03-25T20:29:10,car
59.864703,30.310628,2018-03-25T20:29:20,car
59.864699,30.310425,2018-03-25T20:29:30,car
59.864694,30.310223,2018-03-25T20:29:40,car
59.864690,30.310020,2018-03-25T20:29:50,car
59.864686,30.309817,2018-03-25T20:30:00,car
59.864682,30.309615,2018-03-25T20:30:10,car
59.864677,30.309412,2018-03-25T20:30:20,car
59.864673,30.309210,2018-03-25T20:30:30,car
59.864669,30.309007,2018-03-25T20:30:40,car
59.864665,30.308804,2018-03-25T20:30:50,car
59.864660,30.308602,2018-03-25T20:31:00,car
59.864656,30.308399,2018-03-25T20:31:10,car
59.864652,30.308197,2018-03-25T20:31:20,car
59.864648,30.307994,2018-03-25T20:31:30,car
59.864643,30.307791,2018-03-25T20:31:40,car
59.864639,30.307589,2018-03-25T20:31:50,car
59.864635,30.307386,2018-03-25T20:32:00,car
59.864630,30.307183,2018-03-25T20:32:10,car
59.864626,30.306981,2018-03-25T20:32:20,car
59.864622,30.306778,2018-03-25T20:32:30,car
59.864618,30.306576,2018-03-25T20:32:40,car
59.864613,30.306373,2018-03-25T20:32:50,car
59.864609,30.306170,2018-03-25T20:33:00,car
59.864605,30.305968,2018-03-25T20:33:10,car
59.864601,30.305765,2018-03-25T20:33:20,car
59.864596,30.305563,2018-03-25T20:33:30,car
59.864592,30.305360,2018-03-25T20:33:40,car
59.864767,30.305460,2018-03-25T20:33:50,car
59.864942,30.305561,2018-03-25T20:34:00,car
59.865117,30.305661,2018-03-25T20:34:10,car
59.865292,30.305761,2018-03-25T20:34:20,car
59.865467,30.305861,2018-03-25T20:34:30,car
59.865642,30.305962,2018-03-25T20:34:40,car
59.865817,30.306062,2018-03-25T20:34:50,car
59.865992,30.306162,2018-03-25T20:35:00,car
59.866167,30.306262,2018-03-25T20:35:10,car
59.866342,30.306363,2018-03-25T20:35:20,car
59.866517,30.306463,2018-03-25T20:35:30,car
59.866692,30.306563,2018-03-25T20:35:40,car
59.866867,30.306664,2018-03-25T20:35:50,car
59.867042,30.306764,2018-03-25T20:36:00,car
59.867217,30.306864,2018-03-25T20:36:10,car
59.867392,30.306964,2018-03-25T20:36:20,car
59.867567,30.307065,2018-03-25T20:36:30,car
59.867742,30.307165,2018-03-25T20:36:40,car
59.867917,30.307265,2018-03-25T20:36:50,car
59.868092,30.307365,2018-03-25T20:37:00,car
59.868267,30.307466,2018-03-25T20:37:10,car
59.868442,30.307566,2018-03-25T20:37:20,car
59.868617,30.307666,2018-03-25T20:37:30,car
59.868792,30.307767,2018-03-25T20:37:40,car
59.868967,30.307867,2018-03-25T20:37:50,car
59.869142,30.307967,2018-03-25T20:38:00,car
59.869317,30.308067,2018-03-25T20:38:10,car
59.869492,30.308168,2018-03-25T20:38:20,car
59.869667,30.308268,2018-03-25T20:38:30,car
59.869842,30.308368,2018-03-25T20:38:40,car
59.870017,30.308469,2018-03-25T20:38:50,car
59.870192,30.308569,2018-03-25T20:39:00,car
59.870367,30.308669,2018-03-25T20:39:10,car
59.870542,30.308769,2018-03-25T20:39:20,car
59.870717,30.308870,2018-03-25T20:39:30,car
59.870892,30.308970,2018-03-25T20:39:40,car
59.871067,30.309070,2018-03-25T20:39:50,car
59.871242,30.309170,2018-03-25T20:40:00,car
59.871417,30.309271,2018-03-25T20:40:10,car
59.871592,30.309371,2018-03-25T20:40:20,car
59.879156,30.319610,2018-03-26T09:12:20,foot
59.879356,30.319601,2018-03-26T09:12:30,foot
59.879556,30.319593,2018-03-26T09:12:40,foot
59.879756,30.319584,2018-03-26T09:12:50,foot
59.879956,30.319575,2018-03-26T09:13:00,foot
59.880155,30.319567,2018-03-26T09:13:10,foot
59.880355,30.319558,2018-03-26T09:13:20,foot
59.880555,30.319549,2018-03-26T09:13:30,foot
59.880755,30.319541,2018-03-26T09:13:40,foot
59.880955,30.319532,2018-03-26T09:13:50,foot
59.881155,30.319523,2018-03-26T09:14:00,foot
59.881355,30.319514,2018-03-26T09:14:10,foot
59.881555,30.319506,2018-03-26T09:14:20,foot
59.881754,30.319497,2018-03-26T09:14:30,foot
59.881954,30.319488,2018-03-26T09:14:40,foot
59.882154,30.319480,2018-03-26T09:14:50,foot
59.882354,30.319471,2018-03-26T09:15:00,foot
59.882554,30.319462,2018-03-26T09:15:10,foot
59.882754,30.319454,2018-03-26T09:15:20,foot
59.882954,30.319445,2018-03-26T09:15:30,foot
59.883154,30.319436,2018-03-26T09:15:40,foot
59.883354,30.319428,2018-03-26T09:15:50,foot
59.883553,30.319419,2018-03-26T09:16:00,foot
59.883753,30.319410,2018-03-26T09:16:10,foot
59.883953,30.319402,2018-03-26T09:16:20,foot
59.884153,30.319393,2018-03-26T09:16:30,foot
59.884353,30.319384,2018-03-26T09:16:40,foot
59.884553,30.319376,2018-03-26T09:16:50,foot
59.884753,30.319367,2018-03-26T09:17:00,foot
59.884953,30.319358,2018-03-26T09:17:10,foot
59.885153,30.319350,2018-03-26T09:17:20,foot
59.885352,30.319341,2018-03-26T09:17:30,foot
59.885552,30.319332,2018-03-26T09:17:40,foot
59.885752,30.319323,2018-03-26T09:17:50,foot
59.885952,30.319315,2018-03-26T09:18:00,foot
59.886152,30.319306,2018-03-26T09:18:10,foot
59.886352,30.319297,2018-03-26T09:18:20,foot
59.886552,30.319289,2018-03-26T09:18:30,foot
59.886752,30.319280,2018-03-26T09:18:40,foot
59.886951,30.319271,2018-03-26T09:18:50,foot
59.887151,30.319263,2018-03-26T09:19:00,foot
59.887351,30.319254,2018-03-26T09:19:10,foot
59.887551,30.319245,2018-03-26T09:19:20,foot
59.887751,30.319237,2018-03-26T09:19:30,foot
59.887951,30.319228,2018-03-26T09:19:40,foot
59.888151,30.319219,2018-03-26T09:19:50,foot
59.888351,30.319211,2018-03-26T09:20:00,foot
59.888551,30.319202,2018-03-26T09:20:10,foot
59.888750,30.319193,2018-03-26T09:20:20,foot
59.888950,30.319185,2018-03-26T09:20:30,foot
59.889150,30.319176,2018-03-26T09:20:40,foot
59.889350,30.319167,2018-03-26T09:20:50,foot
59.889550,30.319158,2018-03-26T09:21:00,foot
59.889750,30.319150,2018-03-26T09:21:10,foot
59.889950,30.319141,2018-03-26T09:21:20,foot
59.890150,30.319132,2018-03-26T09:21:30,foot
59.890349,30.319124,2018-03-26T09:21:40,foot
59.890549,30.319115,2018-03-26T09:21:50,foot
59.890749,30.319106,2018-03-26T09:22:00,foot
59.890949,30.319098,2018-03-26T09:22:10,foot
59.891149,30.319089,2018-03-26T09:22:20,foot
59.891350,30.319080,2018-03-26T09:22:30,foot
59.891551,30.319071,2018-03-26T09:22:40,foot
59.891752,30.319063,2018-03-26T09:22:50,foot
59.891952,30.319054,2018-03-26T09:23:00,foot
59.892153,30.319045,2018-03-26T09:23:10,foot
59.892354,30.319036,2018-03-26T09:23:20,foot
59.892555,30.319027,2018-03-26T09:23:30,foot
59.892756,30.319019,2018-03-26T09:23:40,foot
59.892957,30.319010,2018-03-26T09:23:50,foot
59.893157,30.319001,2018-03-26T09:24:00,foot
59.893358,30.318992,2018-03-26T09:24:10,foot
59.893559,30.318983,2018-03-26T09:24:20,foot
59.893760,30.318974,2018-03-26T09:24:30,foot
59.893961,30.318966,2018-03-26T09:24:40,foot
59.894162,30.318957,2018-03-26T09:24:50,foot
59.894362,30.318948,2018-03-26T09:25:00,foot
59.894563,30.318939,2018-03-26T09:25:10,foot
59.894764,30.318930,2018-03-26T09:25:20,foot
59.894965,30.318922,2018-03-26T09:25:30,foot
59.895166,30.318913,2018-03-26T09:25:40,foot
59.895367,30.318904,2018-03-26T09:25:50,foot
59.895568,30.318895,2018-03-26T09:26:00,foot
59.895768,30.318886,2018-03-26T09:26:10,foot
59.895969,30.318878,2018-03-26T09:26:20,foot
59.896170,30.318869,2018-03-26T09:26:30,foot
59.896371,30.318860,2018-03-26T09:26:40,foot
59.896572,30.318851,2018-03-26T09:26:50,foot
59.896773,30.318842,2018-03-26T09:27:00,foot
59.896973,30.318834,2018-03-26T09:27:10,foot
59.897174,30.318825,2018-03-26T09:27:20,foot
59.897375,30.318816,2018-03-26T09:27:30,foot
59.897576,30.318807,2018-03-26T09:27:40,foot
59.897777,30.318798,2018-03-26T09:27:50,foot
59.897978,30.318789,2018-03-26T09:28:00,foot
59.898178,30.318781,2018-03-26T09:28:10,foot
59.898379,30.318772,2018-03-26T09:28:20,foot
59.898580,30.318763,2018-03-26T09:28:30,foot
59.898781,30.318754,2018-03-26T09:28:40,foot
59.898982,30.318745,2018-03-26T09:28:50,foot
59.899183,30.318737,2018-03-26T09:29:00,foot
59.899384,30.318728,2018-03-26T09:29:10,foot
59.899584,30.318719,2018-03-26T09:29:20,foot
59.899785,30.318710,2018-03-26T09:29:30,foot
59.899986,30.318701,2018-03-26T09:29:40,foot
59.900187,30.318693,2018-03-26T09:29:50,foot
59.900388,30.318684,2018-03-26T09:30:00,foot
59.900589,30.318675,2018-03-26T09:30:10,foot
59.900789,30.318666,2018-03-26T09:30:20,foot
59.900990,30.318657,2018-03-26T09:30:30,foot
59.901191,30.318649,2018-03-26T09:30:40,foot
59.901392,30.318640,2018-03-26T09:30:50,foot
59.901593,30.318631,2018-03-26T09:31:00,foot
59.901794,30.318622,2018-03-26T09:31:10,foot
59.901995,30.318613,2018-03-26T09:31:20,foot
59.902195,30.318605,2018-03-26T09:31:30,foot
59.902396,30.318596,2018-03-26T09:31:40,foot
59.902597,30.318587,2018-03-26T09:31:50,foot
59.902798,30.318578,2018-03-26T09:32:00,foot
59.902999,30.318569,2018-03-26T09:32:10,foot
59.903200,30.318560,2018-03-26T09:32:20,foot
59.903400,30.318552,2018-03-26T09:32:30,foot
59.903601,30.318543,2018-03-26T09:32:40,foot
59.903802,30.318534,2018-03-26T09:32:50,foot
59.904003,30.318525,2018-03-26T09:33:00,foot
59.904204,30.318516,2018-03-26T09:33:10,foot
59.904405,30.318508,2018-03-26T09:33:20,foot
59.904605,30.318499,2018-03-26T09:33:30,foot
59.904806,30.318490,2018-03-26T09:33:40,foot
59.905007,30.318481,2018-03-26T09:33:50,foot
59.905208,30.318472,2018-03-26T09:34:00,foot
59.905409,30.318464,2018-03-26T09:34:10,foot
59.905610,30.318455,2018-03-26T09:34:20,foot
59.905811,30.318446,2018-03-26T09:34:30,foot
59.906011,30.318437,2018-03-26T09:34:40,foot
59.906212,30.318428,2018-03-26T09:34:50,foot
59.906413,30.318420,2018-03-26T09:35:00,foot
59.906614,30.318411,2018-03-26T09:35:10,foot
59.906815,30.318402,2018-03-26T09:35:20,foot
59.907016,30.318393,2018-03-26T09:35:30,foot
59.907216,30.318384,2018-03-26T09:35:40,foot
59.907417,30.318375,2018-03-26T09:35:50,foot
59.907618,30.318367,2018-03-26T09:36:00,foot
59.907819,30.318358,2018-03-26T09:36:10,foot
59.908020,30.318349,2018-03-26T09:36:20,foot
59.908221,30.318340,2018-03-26T09:36:30,foot
59.908421,30.318331,2018-03-26T09:36:40,foot
59.908622,30.318323,2018-03-26T09:36:50,foot
59.908823,30.318314,2018-03-26T09:37:00,foot
59.909024,30.318305,2018-03-26T09:37:10,foot
59.909026,30.318104,2018-03-26T09:37:20,foot
59.909028,30.317903,2018-03-26T09:37:30,foot
59.909030,30.317703,2018-03-26T09:37:40,foot
59.909032,30.317502,2018-03-26T09:37:50,foot
59.909034,30.317301,2018-03-26T09:38:00,foot
59.909036,30.317100,2018-03-26T09:38:10,foot
59.909038,30.316899,2018-03-26T09:38:20,foot
59.909040,30.316698,2018-03-26T09:38:30,foot
59.909042,30.316498,2018-03-26T09:38:40,foot
59.909044,30.316297,2018-03-26T09:38:50,foot
59.909046,30.316096,2018-03-26T09:39:00,foot
59.909048,30.315895,2018-03-26T09:39:10,foot
59.909050,30.315694,2018-03-26T09:39:20,foot
59.909052,30.315493,2018-03-26T09:39:30,foot
59.909054,30.315293,2018-03-26T09:39:40,foot
59.909056,30.315092,2018-03-26T09:39:50,foot
59.909058,30.314891,2018-03-26T09:40:00,foot
59.909060,30.314690,2018-03-26T09:40:10,foot
59.909062,30.314489,2018-03-26T09:40:20,foot
59.909064,30.314289,2018-03-26T09:40:30,foot
59.909066,30.314088,2018-03-26T09:40:40,foot
59.909068,30.313887,2018-03-26T09:40:50,foot
59.909070,30.313686,2018-03-26T09:41:00,foot
59.909072,30.313485,2018-03-26T09:41:10,foot
59.909074,30.313284,2018-03-26T09:41:20,foot
59.909076,30.313084,2018-03-26T09:41:30,foot
59.909078,30.312883,2018-03-26T09:41:40,foot
59.909080,30.312682,2018-03-26T09:41:50,foot
59.909082,30.312481,2018-03-26T09:42:00,foot
59.909084,30.312280,2018-03-26T09:42:10,foot
59.909086,30.312080,2018-03-26T09:42:20,foot
59.909088,30.311879,2018-03-26T09:42:30,foot
59.909090,30.311678,2018-03-26T09:42:40,foot
59.909092,30.311477,2018-03-26T09:42:50,foot
59.909094,30.311276,2018-03-26T09:43:00,foot
59.909097,30.311075,2018-03-26T09:43:10,foot
59.909099,30.310875,2018-03-26T09:43:20,foot
59.909101,30.310674,2018-03-26T09:43:30,foot
59.909103,30.310473,2018-03-26T09:43:40,foot
59.909105,30.310272,2018-03-26T09:43:50,foot
59.909107,30.310071,2018-03-26T09:44:00,foot
59.909109,30.309870,2018-03-26T09:44:10,foot
59.909111,30.309670,2018-03-26T09:44:20,foot
59.909113,30.309469,2018-03-26T09:44:30,foot
59.909115,30.309268,2018-03-26T09:44:40,foot
59.909117,30.309067,2018-03-26T09:44:50,foot
59.909119,30.308866,2018-03-26T09:45:00,foot
59.909121,30.308666,2018-03-26T09:45:10,foot
59.909123,30.308465,2018-03-26T09:45:20,foot
59.909125,30.308264,2018-03-26T09:45:30,foot
59.909127,30.308063,2018-03-26T09:45:40,foot
59.909129,30.307862,2018-03-26T09:45:50,foot
59.909131,30.307661,2018-03-26T09:46:00,foot
59.909133,30.307461,2018-03-26T09:46:10,foot
59.909135,30.307260,2018-03-26T09:46:20,foot
59.909137,30.307059,2018-03-26T09:46:30,foot
59.909139,30.306858,2018-03-26T09:46:40,foot
59.909141,30.306657,2018-03-26T09:46:50,foot
59.909143,30.306456,2018-03-26T09:47:00,foot
59.909145,30.306256,2018-03-26T09:47:10,foot
59.909147,30.306055,2018-03-26T09:47:20,foot
59.909149,30.305854,2018-03-26T09:47:30,foot
59.909151,30.305653,2018-03-26T09:47:40,foot
59.909153,30.305452,2018-03-26T09:47:50,foot
59.909155,30.305252,2018-03-26T09:48:00,foot
59.909157,30.305051,2018-03-26T09:48:10,foot
59.909159,30.304850,2018-03-26T09:48:20,foot
59.909161,30.304649,2018-03-26T09:48:30,foot
59.909163,30.304448,2018-03-26T09:48:40,foot
59.909165,30.304247,2018-03-26T09:48:50,foot
59.909167,30.304047,2018-03-26T09:49:00,foot
59.909169,30.303846,2018-03-26T09:49:10,foot
59.909171,30.303645,2018-03-26T09:49:20,foot
59.909173,30.303444,2018-03-26T09:49:30,foot
59.909175,30.303243,2018-03-26T09:49:40,foot
59.909177,30.303042,2018-03-26T09:49:50,foot
59.909179,30.302842,2018-03-26T09:50:00,foot
59.909181,30.302641,2018-03-26T09:50:10,foot
59.909183,30.302440,2018-03-26T09:50:20,foot
59.909185,30.302239,2018-03-26T09:50:30,foot
59.909187,30.302038,2018-03-26T09:50:40,foot
59.909189,30.301838,2018-03-26T09:50:50,foot
59.909191,30.301637,2018-03-26T09:51:00,foot
59.909193,30.301436,2018-03-26T09:51:10,foot
59.909195,30.301235,2018-03-26T09:51:20,foot
59.909197,30.301034,2018-03-26T09:51:30,foot
59.909199,30.300833,2018-03-26T09:51:40,foot
59.909201,30.300633,2018-03-26T09:51:50,foot
59.909203,30.300432,2018-03-26T09:52:00,foot
59.909205,30.300231,2018-03-26T09:52:10,foot
59.909207,30.300030,2018-03-26T09:52:20,foot
59.909209,30.299829,2018-03-26T09:52:30,foot
59.909211,30.299629,2018-03-26T09:52:40,foot
59.909213,30.299428,2018-03-26T09:52:50,foot
59.909215,30.299227,2018-03-26T09:53:00,foot
59.909217,30.299026,2018-03-26T09:53:10,foot
59.909219,30.298825,2018-03-26T09:53:20,foot
59.909221,30.298624,2018-03-26T09:53:30,foot
59.909223,30.298424,2018-03-26T09:53:40,foot
59.909225,30.298223,2018-03-26T09:53:50,foot
59.909227,30.298022,2018-03-26T09:54:00,foot
59.909229,30.297821,2018-03-26T09:54:10,foot
59.909231,30.297620,2018-03-26T09:54:20,foot
59.909233,30.297419,2018-03-26T09:54:30,foot
59.909235,30.297219,2018-03-26T09:54:40,foot
59.909237,30.297018,2018-03-26T09:54:50,foot
59.909239,30.296817,2018-03-26T09:55:00,foot
59.909242,30.296616,2018-03-26T09:55:10,foot
59.909244,30.296415,2018-03-26T09:55:20,foot
59.909246,30.296215,2018-03-26T09:55:30,foot
59.909248,30.296014,2018-03-26T09:55:40,foot
59.909250,30.295813,2018-03-26T09:55:50,foot
59.909252,30.295612,2018-03-26T09:56:00,foot
59.909254,30.295411,2018-03-26T09:56:10,foot
59.909256,30.295210,2018-03-26T09:56:20,foot
59.909258,30.295010,2018-03-26T09:56:30,foot
59.909260,30.294809,2018-03-26T09:56:40,foot
59.909262,30.294608,2018-03-26T09:56:50,foot
59.909264,30.294407,2018-03-26T09:57:00,foot
59.909266,30.294206,2018-03-26T09:57:10,foot
59.909268,30.294005,2018-03-26T09:57:20,foot
59.909270,30.293805,2018-03-26T09:57:30,foot
59.909272,30.293604,2018-03-26T09:57:40,foot
59.909274,30.293403,2018-03-26T09:57:50,foot
59.909276,30.293202,2018-03-26T09:58:00,foot
59.909278,30.293001,2018-03-26T09:58:10,foot
59.909280,30.292801,2018-03-26T09:58:20,foot
59.909282,30.292600,2018-03-26T09:58:30,foot
59.909284,30.292399,2018-03-26T09:58:40,foot
59.909286,30.292198,2018-03-26T09:58:50,foot
59.909288,30.291997,2018-03-26T09:59:00,foot
59.909290,30.291796,2018-03-26T09:59:10,foot
59.909292,30.291596,2018-03-26T09:59:20,foot
59.909294,30.291395,2018-03-26T09:59:30,foot
59.909296,30.291194,2018-03-26T09:59:40,foot
59.909298,30.290993,2018-03-26T09:59:50,foot
59.909300,30.290792,2018-03-26T10:00:00,foot
59.909302,30.290592,2018-03-26T10:00:10,foot
59.909304,30.290391,2018-03-26T10:00:20,foot
59.909306,30.290190,2018-03-26T10:00:30,foot
59.909308,30.289989,2018-03-26T10:00:40,foot
59.909310,30.289788,2018-03-26T10:00:50,foot
59.909312,30.289587,2018-03-26T10:01:00,foot
59.909314,30.289387,2018-03-26T10:01:10,foot
59.909316,30.289186,2018-03-26T10:01:20,foot
