lat,lon,date,type
59.956783,30.316903,2018-04-15T11:06:01,foot
59.956776,30.317108,2018-04-15T11:06:11,foot
59.956768,30.317313,2018-04-15T11:06:21,foot
59.956760,30.317519,2018-04-15T11:06:31,foot
59.956753,30.317724,2018-04-15T11:06:41,foot
59.956745,30.317930,2018-04-15T11:06:51,foot
59.956737,30.318135,2018-04-15T11:07:01,foot
59.956730,30.318340,2018-04-15T11:07:11,foot
59.956722,30.318546,2018-04-15T11:07:21,foot
59.956714,30.318751,2018-04-15T11:07:31,foot
59.956707,30.318957,2018-04-15T11:07:41,foot
59.956699,30.319162,2018-04-15T11:07:51,foot
59.966353,30.311662,2018-04-05T20:01:20,metro
59.966203,30.311816,2018-04-05T20:01:30,metro
59.966053,30.311971,2018-04-05T20:01:40,metro
59.965903,30.312125,2018-04-05T20:01:50,metro
59.965753,30.312279,2018-04-05T20:02:00,metro
59.965602,30.312434,2018-04-05T20:02:10,metro
59.965452,30.312588,2018-04-05T20:02:20,metro
59.965302,30.312743,2018-04-05T20:02:30,metro
59.965159,30.312904,2018-04-05T20:02:40,metro
59.965161,30.312904,2018-04-05T20:02:50,metro
59.965158,30.312901,2018-04-05T20:03:00,metro
59.965154,30.312898,2018-04-05T20:03:10,metro
59.965158,30.312903,2018-04-05T20:03:20,metro
59.965161,30.312901,2018-04-05T20:03:30,metro
59.965156,30.312902,2018-04-05T20:03:40,metro
59.965158,30.312897,2018-04-05T20:03:50,metro
59.965155,30.312901,2018-04-05T20:04:00,metro
59.965158,30.312906,2018-04-05T20:04:10,metro
59.965161,30.312903,2018-04-05T20:04:20,metro
59.965155,30.312901,2018-04-05T20:04:30,metro
59.965158,30.312902,2018-04-05T20:04:40,metro
59.965158,30.312904,2018-04-05T20:04:50,metro
59.965157,30.312897,2018-04-05T20:05:00,metro
59.965161,30.312903,2018-04-05T20:05:10,metro
59.965160,30.312900,2018-04-05T20:05:20,metro
59.965159,30.312901,2018-04-05T20:05:30,metro
59.965153,30.312898,2018-04-05T20:05:40,metro
59.965159,30.312898,2018-04-05T20:05:50,metro
59.965156,30.312899,2018-04-05T20:06:00,metro
59.965159,30.312898,2018-04-05T20:06:10,metro
59.965160,30.312899,2018-04-05T20:06:20,metro
59.965159,30.312906,2018-04-05T20:06:30,metro
59.965155,30.312899,2018-04-05T20:06:40,metro
59.965159,30.312905,2018-04-05T20:06:50,metro
59.965152,30.312902,2018-04-05T20:07:00,metro
59.965157,30.312906,2018-04-05T20:07:10,metro
59.965161,30.312898,2018-04-05T20:07:20,metro
59.965158,30.312898,2018-04-05T20:07:30,metro
59.965159,30.312905,2018-04-05T20:07:40,metro
59.965158,30.312901,2018-04-05T20:07:50,metro
59.965154,30.312902,2018-04-05T20:08:00,metro
59.965153,30.312898,2018-04-05T20:08:10,metro
59.965159,30.312905,2018-04-05T20:08:20,metro
59.965159,30.312902,2018-04-05T20:08:30,metro
59.965161,30.312902,2018-04-05T20:08:40,metro
59.965155,30.312900,2018-04-05T20:08:50,metro
59.965160,30.312902,2018-04-05T20:09:00,metro
59.965152,30.312898,2018-04-05T20:09:10,metro
59.965161,30.312899,2018-04-05T20:09:20,metro
59.965161,30.312901,2018-04-05T20:09:30,metro
59.965152,30.312905,2018-04-05T20:09:40,metro
59.965155,30.312902,2018-04-05T20:09:50,metro
59.965157,30.312903,2018-04-05T20:10:00,metro
59.965157,30.312898,2018-04-05T20:10:10,metro
59.965154,30.312906,2018-04-05T20:10:20,metro
59.965152,30.312903,2018-04-05T20:10:30,metro
59.965158,30.312906,2018-04-05T20:10:40,metro
59.965155,30.312905,2018-04-05T20:10:50,metro
59.965159,30.312904,2018-04-05T20:11:00,metro
59.965160,30.312903,2018-04-05T20:11:10,metro
59.965160,30.312900,2018-04-05T20:11:20,metro
59.965159,30.312898,2018-04-05T20:11:30,metro
59.965153,30.312897,2018-04-05T20:11:40,metro
59.965160,30.312898,2018-04-05T20:11:50,metro
59.965153,30.312902,2018-04-05T20:12:00,metro
59.965157,30.312905,2018-04-05T20:12:10,metro
59.965152,30.312903,2018-04-05T20:12:20,metro
59.965152,30.312899,2018-04-05T20:12:30,metro
59.965158,30.312906,2018-04-05T20:12:40,metro
59.965157,30.312901,2018-04-05T20:12:50,metro
59.965152,30.312900,2018-04-05T20:13:00,metro
59.965159,30.312900,2018-04-05T20:13:10,metro
59.965156,30.312903,2018-04-05T20:13:20,metro
59.965161,30.312904,2018-04-05T20:13:30,metro
59.965159,30.312902,2018-04-05T20:13:40,metro
59.965156,30.312900,2018-04-05T20:13:50,metro
59.965152,30.312903,2018-04-05T20:14:00,metro
59.965161,30.312901,2018-04-05T20:14:10,metro
59.965153,30.312898,2018-04-05T20:14:20,metro
59.965158,30.312901,2018-04-05T20:14:30,metro
59.965156,30.312903,2018-04-05T20:14:40,metro
59.965152,30.312905,2018-04-05T20:14:50,metro
59.965156,30.312905,2018-04-05T20:15:00,metro
59.965156,30.312898,2018-04-05T20:15:10,metro
59.965155,30.312904,2018-04-05T20:15:20,metro
59.965157,30.312898,2018-04-05T20:15:30,metro
59.965158,30.312900,2018-04-05T20:15:40,metro
59.965155,30.312902,2018-04-05T20:15:50,metro
59.965158,30.312906,2018-04-05T20:16:00,metro
59.965159,30.312905,2018-04-05T20:16:10,metro
59.965158,30.312902,2018-04-05T20:16:20,metro
59.965152,30.312899,2018-04-05T20:16:30,metro
59.965159,30.312905,2018-04-05T20:16:40,metro
59.965154,30.312901,2018-04-05T20:16:50,metro
59.965153,30.312899,2018-04-05T20:17:00,metro
59.965156,30.312904,2018-04-05T20:17:10,metro
59.965160,30.312902,2018-04-05T20:17:20,metro
59.965157,30.312898,2018-04-05T20:17:30,metro
59.965154,30.312905,2018-04-05T20:17:40,metro
59.965153,30.312905,2018-04-05T20:17:50,metro
59.965153,30.312898,2018-04-05T20:18:00,metro
59.965158,30.312897,2018-04-05T20:18:10,metro
59.965157,30.312900,2018-04-05T20:18:20,metro
59.965158,30.312898,2018-04-05T20:18:30,metro
59.965159,30.312897,2018-04-05T20:18:40,metro
59.965159,30.312901,2018-04-05T20:18:50,metro
59.965153,30.312898,2018-04-05T20:19:00,metro
59.965152,30.312897,2018-04-05T20:19:10,metro
59.965152,30.312897,2018-04-05T20:19:20,metro
59.965158,30.312900,2018-04-05T20:19:30,metro
59.965153,30.312904,2018-04-05T20:19:40,metro
59.965155,30.312906,2018-04-05T20:19:50,metro
59.965157,30.312898,2018-04-05T20:20:00,metro
59.965156,30.312902,2018-04-05T20:20:10,metro
59.965161,30.312905,2018-04-05T20:20:20,metro
59.965157,30.312901,2018-04-05T20:20:30,metro
59.965159,30.312901,2018-04-05T20:20:40,metro
59.965154,30.312906,2018-04-05T20:20:50,metro
59.965152,30.312897,2018-04-05T20:21:00,metro
59.965158,30.312901,2018-04-05T20:21:10,metro
59.965154,30.312902,2018-04-05T20:21:20,metro
59.965154,30.312900,2018-04-05T20:21:30,metro
59.965161,30.312903,2018-04-05T20:21:40,metro
59.965152,30.312899,2018-04-05T20:21:50,metro
59.965159,30.312906,2018-04-05T20:22:00,metro
59.965152,30.312897,2018-04-05T20:22:10,metro
59.965155,30.312906,2018-04-05T20:22:20,metro
59.965158,30.312898,2018-04-05T20:22:30,metro
59.965160,30.312900,2018-04-05T20:22:40,metro
59.965154,30.312903,2018-04-05T20:22:50,metro
59.965157,30.312897,2018-04-05T20:23:00,metro
59.965155,30.312897,2018-04-05T20:23:10,metro
59.965158,30.312898,2018-04-05T20:23:20,metro
59.965155,30.312903,2018-04-05T20:23:30,metro
59.965156,30.312906,2018-04-05T20:23:40,metro
59.965153,30.312906,2018-04-05T20:23:50,metro
59.965153,30.312897,2018-04-05T20:24:00,metro
59.965154,30.312898,2018-04-05T20:24:10,metro
59.965161,30.312906,2018-04-05T20:24:20,metro
59.965161,30.312899,2018-04-05T20:24:30,metro
59.965154,30.312900,2018-04-05T20:24:40,metro
59.965152,30.312902,2018-04-05T20:24:50,metro
59.965161,30.312900,2018-04-05T20:25:00,metro
59.965158,30.312901,2018-04-05T20:25:10,metro
59.965153,30.312900,2018-04-05T20:25:20,metro
59.965159,30.312898,2018-04-05T20:25:30,metro
59.965153,30.312900,2018-04-05T20:25:40,metro
59.965153,30.312904,2018-04-05T20:25:50,metro
59.965160,30.312905,2018-04-05T20:26:00,metro
59.965155,30.312901,2018-04-05T20:26:10,metro
59.965157,30.312901,2018-04-05T20:26:20,metro
59.965160,30.312906,2018-04-05T20:26:30,metro
59.965154,30.312901,2018-04-05T20:26:40,metro
59.965153,30.312902,2018-04-05T20:26:50,metro
59.965155,30.312905,2018-04-05T20:27:00,metro
59.965161,30.312904,2018-04-05T20:27:10,metro
59.965155,30.312898,2018-04-05T20:27:20,metro
59.965153,30.312901,2018-04-05T20:27:30,metro
59.965152,30.312901,2018-04-05T20:27:40,metro
59.965152,30.312902,2018-04-05T20:27:50,metro
59.965154,30.312897,2018-04-05T20:28:00,metro
59.965154,30.312901,2018-04-05T20:28:10,metro
59.965154,30.312905,2018-04-05T20:28:20,metro
59.965157,30.312897,2018-04-05T20:28:30,metro
59.965154,30.312898,2018-04-05T20:28:40,metro
59.965159,30.312897,2018-04-05T20:28:50,metro
59.965160,30.312898,2018-04-05T20:29:00,metro
59.965160,30.312901,2018-04-05T20:29:10,metro
59.965156,30.312899,2018-04-05T20:29:20,metro
59.965158,30.312905,2018-04-05T20:29:30,metro
59.965160,30.312900,2018-04-05T20:29:40,metro
59.965157,30.312899,2018-04-05T20:29:50,metro
59.965154,30.312900,2018-04-05T20:30:00,metro
59.965157,30.312906,2018-04-05T20:30:10,metro
59.965156,30.312901,2018-04-05T20:30:20,metro
59.965155,30.312901,2018-04-05T20:30:30,metro
59.965152,30.312900,2018-04-05T20:30:40,metro
59.965153,30.312899,2018-04-05T20:30:50,metro
59.965155,30.312903,2018-04-05T20:31:00,metro
59.965156,30.312897,2018-04-05T20:31:10,metro
59.965156,30.312904,2018-04-05T20:31:20,metro
59.965158,30.312898,2018-04-05T20:31:30,metro
59.965153,30.312898,2018-04-05T20:31:40,metro
59.965161,30.312906,2018-04-05T20:31:50,metro
59.965152,30.312904,2018-04-05T20:32:00,metro
59.965158,30.312897,2018-04-05T20:32:10,metro
59.965154,30.312901,2018-04-05T20:32:20,metro
59.965161,30.312900,2018-04-05T20:32:30,metro
59.965155,30.312897,2018-04-05T20:32:40,metro
59.965153,30.312906,2018-04-05T20:32:50,metro
59.965157,30.312906,2018-04-05T20:33:00,metro
59.965158,30.312905,2018-04-05T20:33:10,metro
59.965155,30.312897,2018-04-05T20:33:20,metro
59.965154,30.312897,2018-04-05T20:33:30,metro
59.965155,30.312900,2018-04-05T20:33:40,metro
59.965161,30.312905,2018-04-05T20:33:50,metro
59.965155,30.312901,2018-04-05T20:34:00,metro
59.965155,30.312899,2018-04-05T20:34:10,metro
59.965154,30.312899,2018-04-05T20:34:20,metro
59.965159,30.312903,2018-04-05T20:34:30,metro
59.965160,30.312900,2018-04-05T20:34:40,metro
59.965156,30.312897,2018-04-05T20:34:50,metro
59.965160,30.312898,2018-04-05T20:35:00,metro
59.965158,30.312900,2018-04-05T20:35:10,metro
59.965155,30.312906,2018-04-05T20:35:20,metro
59.965159,30.312901,2018-04-05T20:35:30,metro
59.965160,30.312903,2018-04-05T20:35:40,metro
59.965152,30.312899,2018-04-05T20:35:50,metro
59.965152,30.312905,2018-04-05T20:36:00,metro
59.965157,30.312903,2018-04-05T20:36:10,metro
59.965152,30.312903,2018-04-05T20:36:20,metro
59.965155,30.312899,2018-04-05T20:36:30,metro
59.965161,30.312898,2018-04-05T20:36:40,metro
59.965152,30.312897,2018-04-05T20:36:50,metro
59.965156,30.312901,2018-04-05T20:37:00,metro
59.965157,30.312900,2018-04-05T20:37:10,metro
59.965159,30.312902,2018-04-05T20:37:20,metro
59.965152,30.312899,2018-04-05T20:37:30,metro
59.965159,30.312898,2018-04-05T20:37:40,metro
59.965152,30.312900,2018-04-05T20:37:50,metro
59.965160,30.312899,2018-04-05T20:38:00,metro
59.965153,30.312904,2018-04-05T20:38:10,metro
59.965156,30.312901,2018-04-05T20:38:20,metro
59.965156,30.312897,2018-04-05T20:38:30,metro
59.965158,30.312899,2018-04-05T20:38:40,metro
59.965153,30.312900,2018-04-05T20:38:50,metro
59.965160,30.312902,2018-04-05T20:39:00,metro
59.965155,30.312899,2018-04-05T20:39:10,metro
59.965160,30.312898,2018-04-05T20:39:20,metro
59.965154,30.312900,2018-04-05T20:39:30,metro
59.965156,30.312900,2018-04-05T20:39:40,metro
59.965155,30.312906,2018-04-05T20:39:50,metro
59.965158,30.312899,2018-04-05T20:40:00,metro
59.965155,30.312903,2018-04-05T20:40:10,metro
59.965156,30.312905,2018-04-05T20:40:20,metro
59.965160,30.312906,2018-04-05T20:40:30,metro
59.965152,30.312897,2018-04-05T20:40:40,metro
59.965040,30.313073,2018-04-05T20:40:50,metro
59.964928,30.313249,2018-04-05T20:41:00,metro
59.964816,30.313424,2018-04-05T20:41:10,metro
59.964704,30.313600,2018-04-05T20:41:20,metro
59.964592,30.313776,2018-04-05T20:41:30,metro
59.964480,30.313952,2018-04-05T20:41:40,metro
59.964368,30.314127,2018-04-05T20:41:50,metro
59.964256,30.314303,2018-04-05T20:42:00,metro
59.964144,30.314479,2018-04-05T20:42:10,metro
59.964032,30.314655,2018-04-05T20:42:20,metro
59.963919,30.314830,2018-04-05T20:42:30,metro
59.963807,30.315006,2018-04-05T20:42:40,metro
59.963695,30.315182,2018-04-05T20:42:50,metro
59.963583,30.315358,2018-04-05T20:43:00,metro
59.963471,30.315533,2018-04-05T20:43:10,metro
59.963359,30.315709,2018-04-05T20:43:20,metro
59.963247,30.315885,2018-04-05T20:43:30,metro
59.963135,30.316061,2018-04-05T20:43:40,metro
59.963023,30.316236,2018-04-05T20:43:50,metro
59.962911,30.316412,2018-04-05T20:44:00,metro
59.962799,30.316588,2018-04-05T20:44:10,metro
59.962608,30.316653,2018-04-05T20:44:20,metro
59.962418,30.316718,2018-04-05T20:44:30,metro
59.962227,30.316783,2018-04-05T20:44:40,metro
59.962036,30.316848,2018-04-05T20:44:50,metro
59.961845,30.316913,2018-04-05T20:45:00,metro
59.961655,30.316979,2018-04-05T20:45:10,metro
59.961464,30.317044,2018-04-05T20:45:20,metro
59.961273,30.317109,2018-04-05T20:45:30,metro
59.961082,30.317174,2018-04-05T20:45:40,metro
59.960892,30.317239,2018-04-05T20:45:50,metro
59.960701,30.317304,2018-04-05T20:46:00,metro
59.960510,30.317369,2018-04-05T20:46:10,metro
59.960319,30.317434,2018-04-05T20:46:20,metro
59.960129,30.317499,2018-04-05T20:46:30,metro
59.959938,30.317564,2018-04-05T20:46:40,metro
59.959747,30.317629,2018-04-05T20:46:50,metro
59.959556,30.317694,2018-04-05T20:47:00,metro
59.959366,30.317760,2018-04-05T20:47:10,metro
59.959175,30.317825,2018-04-05T20:47:20,metro
59.958984,30.317890,2018-04-05T20:47:30,metro
59.958793,30.317955,2018-04-05T20:47:40,metro
59.958603,30.318020,2018-04-05T20:47:50,metro
59.958412,30.318085,2018-04-05T20:48:00,metro
59.958221,30.318150,2018-04-05T20:48:10,metro
59.958030,30.318215,2018-04-05T20:48:20,metro
59.957840,30.318280,2018-04-05T20:48:30,metro
59.957649,30.318345,2018-04-05T20:48:40,metro
59.957458,30.318410,2018-04-05T20:48:50,metro
59.957267,30.318475,2018-04-05T20:49:00,metro
59.957077,30.318541,2018-04-05T20:49:10,metro
59.956886,30.318606,2018-04-05T20:49:20,metro
59.956695,30.318671,2018-04-05T20:49:30,metro
59.956504,30.318736,2018-04-05T20:49:40,metro
59.956314,30.318801,2018-04-05T20:49:50,metro
59.956123,30.318866,2018-04-05T20:50:00,metro
59.955916,30.318885,2018-04-05T20:50:10,metro
59.955709,30.318905,2018-04-05T20:50:20,metro
59.955501,30.318924,2018-04-05T20:50:30,metro
59.955294,30.318943,2018-04-05T20:50:40,metro
59.955141,30.319075,2018-04-05T20:50:50,metro
59.954987,30.319206,2018-04-05T20:51:00,metro
59.954834,30.319338,2018-04-05T20:51:10,metro
59.954681,30.319469,2018-04-05T20:51:20,metro
59.954527,30.319601,2018-04-05T20:51:30,metro
59.954374,30.319733,2018-04-05T20:51:40,metro
59.954221,30.319864,2018-04-05T20:51:50,metro
59.954067,30.319996,2018-04-05T20:52:00,metro
59.953914,30.320127,2018-04-05T20:52:10,metro
59.953761,30.320259,2018-04-05T20:52:20,metro
59.953607,30.320391,2018-04-05T20:52:30,metro
59.953454,30.320522,2018-04-05T20:52:40,metro
59.953301,30.320654,2018-04-05T20:52:50,metro
59.953147,30.320785,2018-04-05T20:53:00,metro
59.952994,30.320917,2018-04-05T20:53:10,metro
59.952841,30.321049,2018-04-05T20:53:20,metro
59.952687,30.321180,2018-04-05T20:53:30,metro
59.952534,30.321312,2018-04-05T20:53:40,metro
59.952381,30.321443,2018-04-05T20:53:50,metro
59.952227,30.321575,2018-04-05T20:54:00,metro
59.952074,30.321707,2018-04-05T20:54:10,metro
59.951921,30.321838,2018-04-05T20:54:20,metro
59.951768,30.321970,2018-04-05T20:54:30,metro
59.951614,30.322101,2018-04-05T20:54:40,metro
59.951461,30.322233,2018-04-05T20:54:50,metro
59.951308,30.322364,2018-04-05T20:55:00,metro
59.951154,30.322496,2018-04-05T20:55:10,metro
59.951001,30.322628,2018-04-05T20:55:20,metro
59.950848,30.322759,2018-04-05T20:55:30,metro
59.950694,30.322891,2018-04-05T20:55:40,metro
59.950541,30.323022,2018-04-05T20:55:50,metro
59.950388,30.323154,2018-04-05T20:56:00,metro
59.950234,30.323286,2018-04-05T20:56:10,metro
59.950081,30.323417,2018-04-05T20:56:20,metro
59.949928,30.323549,2018-04-05T20:56:30,metro
59.949774,30.323680,2018-04-05T20:56:40,metro
59.949621,30.323812,2018-04-05T20:56:50,metro
59.949468,30.323944,2018-04-05T20:57:00,metro
59.949314,30.324075,2018-04-05T20:57:10,metro
59.949161,30.324207,2018-04-05T20:57:20,metro
59.949008,30.324338,2018-04-05T20:57:30,metro
59.948854,30.324470,2018-04-05T20:57:40,metro
59.948701,30.324602,2018-04-05T20:57:50,metro
59.948548,30.324733,2018-04-05T20:58:00,metro
59.948394,30.324865,2018-04-05T20:58:10,metro
59.948241,30.324996,2018-04-05T20:58:20,metro
59.948088,30.325128,2018-04-05T20:58:30,metro
59.947934,30.325260,2018-04-05T20:58:40,metro
59.947781,30.325391,2018-04-05T20:58:50,metro
59.947628,30.325523,2018-04-05T20:59:00,metro
59.947474,30.325654,2018-04-05T20:59:10,metro
59.947321,30.325786,2018-04-05T20:59:20,metro
59.947168,30.325918,2018-04-05T20:59:30,metro
59.947014,30.326049,2018-04-05T20:59:40,metro
59.946861,30.326181,2018-04-05T20:59:50,metro
59.946708,30.326312,2018-04-05T21:00:00,metro
59.946554,30.326444,2018-04-05T21:00:10,metro
59.946401,30.326576,2018-04-05T21:00:20,metro
59.946248,30.326707,2018-04-05T21:00:30,metro
59.946094,30.326839,2018-04-05T21:00:40,metro
59.945941,30.326970,2018-04-05T21:00:50,metro
59.945788,30.327102,2018-04-05T21:01:00,metro
59.945634,30.327234,2018-04-05T21:01:10,metro
59.945481,30.327365,2018-04-05T21:01:20,metro
59.945328,30.327497,2018-04-05T21:01:30,metro
59.945174,30.327628,2018-04-05T21:01:40,metro
59.945021,30.327760,2018-04-05T21:01:50,metro
59.944868,30.327891,2018-04-05T21:02:00,metro
59.944715,30.328023,2018-04-05T21:02:10,metro
59.944561,30.328155,2018-04-05T21:02:20,metro
59.944408,30.328286,2018-04-05T21:02:30,metro
59.944255,30.328418,2018-04-05T21:02:40,metro
59.944101,30.328549,2018-04-05T21:02:50,metro
59.943948,30.328681,2018-04-05T21:03:00,metro
59.943795,30.328813,2018-04-05T21:03:10,metro
59.943641,30.328944,2018-04-05T21:03:20,metro
59.943488,30.329076,2018-04-05T21:03:30,metro
59.943335,30.329207,2018-04-05T21:03:40,metro
59.943181,30.329339,2018-04-05T21:03:50,metro
59.943028,30.329471,2018-04-05T21:04:00,metro
59.942875,30.329602,2018-04-05T21:04:10,metro
59.942721,30.329734,2018-04-05T21:04:20,metro
59.942568,30.329865,2018-04-05T21:04:30,metro
59.942415,30.329997,2018-04-05T21:04:40,metro
59.942261,30.330129,2018-04-05T21:04:50,metro
59.942108,30.330260,2018-04-05T21:05:00,metro
59.941955,30.330392,2018-04-05T21:05:10,metro
59.941801,30.330523,2018-04-05T21:05:20,metro
59.941648,30.330655,2018-04-05T21:05:30,metro
59.941457,30.330595,2018-04-05T21:05:40,metro
59.941265,30.330534,2018-04-05T21:05:50,metro
59.941074,30.330474,2018-04-05T21:06:00,metro
59.940883,30.330413,2018-04-05T21:06:10,metro
59.940691,30.330353,2018-04-05T21:06:20,metro
59.940500,30.330292,2018-04-05T21:06:30,metro
59.940309,30.330232,2018-04-05T21:06:40,metro
59.940117,30.330171,2018-04-05T21:06:50,metro
59.939926,30.330111,2018-04-05T21:07:00,metro
59.939735,30.330051,2018-04-05T21:07:10,metro
59.939543,30.329990,2018-04-05T21:07:20,metro
59.939352,30.329930,2018-04-05T21:07:30,metro
59.939161,30.329869,2018-04-05T21:07:40,metro
59.938969,30.329809,2018-04-05T21:07:50,metro
59.938778,30.329748,2018-04-05T21:08:00,metro
59.938587,30.329688,2018-04-05T21:08:10,metro
59.938395,30.329628,2018-04-05T21:08:20,metro
59.938204,30.329567,2018-04-05T21:08:30,metro
59.938013,30.329507,2018-04-05T21:08:40,metro
59.937822,30.329446,2018-04-05T21:08:50,metro
59.937630,30.329386,2018-04-05T21:09:00,metro
59.937439,30.329325,2018-04-05T21:09:10,metro
59.937248,30.329265,2018-04-05T21:09:20,metro
59.937056,30.329204,2018-04-05T21:09:30,metro
59.936865,30.329144,2018-04-05T21:09:40,metro
59.936674,30.329084,2018-04-05T21:09:50,metro
59.936482,30.329023,2018-04-05T21:10:00,metro
59.936291,30.328963,2018-04-05T21:10:10,metro
59.936100,30.328902,2018-04-05T21:10:20,metro
59.935908,30.328842,2018-04-05T21:10:30,metro
59.935717,30.328781,2018-04-05T21:10:40,metro
59.935526,30.328721,2018-04-05T21:10:50,metro
59.935334,30.328660,2018-04-05T21:11:00,metro
59.935145,30.328607,2018-04-05T21:11:10,metro
59.935152,30.328600,2018-04-05T21:11:20,metro
59.935143,30.328608,2018-04-05T21:11:30,metro
59.935149,30.328600,2018-04-05T21:11:40,metro
59.935151,30.328603,2018-04-05T21:11:50,metro
59.935151,30.328603,2018-04-05T21:12:00,metro
59.935143,30.328608,2018-04-05T21:12:10,metro
59.935151,30.328602,2018-04-05T21:12:20,metro
59.935148,30.328608,2018-04-05T21:12:30,metro
59.935146,30.328602,2018-04-05T21:12:40,metro
59.935144,30.328604,2018-04-05T21:12:50,metro
59.935151,30.328604,2018-04-05T21:13:00,metro
59.935151,30.328603,2018-04-05T21:13:10,metro
59.935150,30.328606,2018-04-05T21:13:20,metro
59.935149,30.328603,2018-04-05T21:13:30,metro
59.935149,30.328607,2018-04-05T21:13:40,metro
59.935147,30.328605,2018-04-05T21:13:50,metro
59.935152,30.328609,2018-04-05T21:14:00,metro
59.935147,30.328600,2018-04-05T21:14:10,metro
59.935149,30.328609,2018-04-05T21:14:20,metro
59.935148,30.328601,2018-04-05T21:14:30,metro
59.935149,30.328608,2018-04-05T21:14:40,metro
59.935144,30.328600,2018-04-05T21:14:50,metro
59.935150,30.328602,2018-04-05T21:15:00,metro
59.935145,30.328600,2018-04-05T21:15:10,metro
59.935149,30.328603,2018-04-05T21:15:20,metro
59.935149,30.328600,2018-04-05T21:15:30,metro
59.935147,30.328605,2018-04-05T21:15:40,metro
59.935145,30.328608,2018-04-05T21:15:50,metro
59.935149,30.328601,2018-04-05T21:16:00,metro
59.935144,30.328607,2018-04-05T21:16:10,metro
59.935143,30.328602,2018-04-05T21:16:20,metro
59.935146,30.328602,2018-04-05T21:16:30,metro
59.935144,30.328607,2018-04-05T21:16:40,metro
59.935150,30.328608,2018-04-05T21:16:50,metro
59.935149,30.328607,2018-04-05T21:17:00,metro
59.935151,30.328601,2018-04-05T21:17:10,metro
59.935150,30.328609,2018-04-05T21:17:20,metro
59.935152,30.328603,2018-04-05T21:17:30,metro
59.935149,30.328601,2018-04-05T21:17:40,metro
59.935146,30.328601,2018-04-05T21:17:50,metro
59.935144,30.328602,2018-04-05T21:18:00,metro
59.935146,30.328609,2018-04-05T21:18:10,metro
59.935151,30.328608,2018-04-05T21:18:20,metro
59.935150,30.328602,2018-04-05T21:18:30,metro
59.935144,30.328601,2018-04-05T21:18:40,metro
59.935151,30.328608,2018-04-05T21:18:50,metro
59.935151,30.328607,2018-04-05T21:19:00,metro
59.935146,30.328600,2018-04-05T21:19:10,metro
59.935148,30.328604,2018-04-05T21:19:20,metro
59.935147,30.328608,2018-04-05T21:19:30,metro
59.935147,30.328600,2018-04-05T21:19:40,metro
59.935149,30.328601,2018-04-05T21:19:50,metro
59.935148,30.328607,2018-04-05T21:20:00,metro
59.935149,30.328604,2018-04-05T21:20:10,metro
59.935152,30.328602,2018-04-05T21:20:20,metro
59.935150,30.328600,2018-04-05T21:20:30,metro
59.935147,30.328608,2018-04-05T21:20:40,metro
59.935146,30.328601,2018-04-05T21:20:50,metro
59.935145,30.328609,2018-04-05T21:21:00,metro
59.935145,30.328606,2018-04-05T21:21:10,metro
59.935151,30.328602,2018-04-05T21:21:20,metro
59.935148,30.328601,2018-04-05T21:21:30,metro
59.935149,30.328607,2018-04-05T21:21:40,metro
59.935147,30.328608,2018-04-05T21:21:50,metro
59.935152,30.328602,2018-04-05T21:22:00,metro
59.935143,30.328604,2018-04-05T21:22:10,metro
59.935144,30.328606,2018-04-05T21:22:20,metro
59.935151,30.328608,2018-04-05T21:22:30,metro
59.935143,30.328604,2018-04-05T21:22:40,metro
59.935143,30.328605,2018-04-05T21:22:50,metro
59.935144,30.328607,2018-04-05T21:23:00,metro
59.935147,30.328607,2018-04-05T21:23:10,metro
59.935144,30.328605,2018-04-05T21:23:20,metro
59.935145,30.328604,2018-04-05T21:23:30,metro
59.935148,30.328607,2018-04-05T21:23:40,metro
59.935149,30.328601,2018-04-05T21:23:50,metro
59.935150,30.328602,2018-04-05T21:24:00,metro
59.935150,30.328609,2018-04-05T21:24:10,metro
59.935144,30.328606,2018-04-05T21:24:20,metro
59.935151,30.328601,2018-04-05T21:24:30,metro
59.935148,30.328602,2018-04-05T21:24:40,metro
59.935148,30.328606,2018-04-05T21:24:50,metro
59.935144,30.328607,2018-04-05T21:25:00,metro
59.935150,30.328607,2018-04-05T21:25:10,metro
59.935148,30.328606,2018-04-05T21:25:20,metro
59.935147,30.328604,2018-04-05T21:25:30,metro
59.935145,30.328602,2018-04-05T21:25:40,metro
59.935143,30.328602,2018-04-05T21:25:50,metro
59.935151,30.328604,2018-04-05T21:26:00,metro
59.935151,30.328603,2018-04-05T21:26:10,metro
59.935147,30.328605,2018-04-05T21:26:20,metro
59.935143,30.328609,2018-04-05T21:26:30,metro
59.935150,30.328604,2018-04-05T21:26:40,metro
59.935147,30.328600,2018-04-05T21:26:50,metro
59.935144,30.328600,2018-04-05T21:27:00,metro
59.935143,30.328605,2018-04-05T21:27:10,metro
59.935146,30.328601,2018-04-05T21:27:20,metro
59.935146,30.328600,2018-04-05T21:27:30,metro
59.935144,30.328606,2018-04-05T21:27:40,metro
59.935151,30.328606,2018-04-05T21:27:50,metro
59.935150,30.328604,2018-04-05T21:28:00,metro
59.935144,30.328602,2018-04-05T21:28:10,metro
59.935144,30.328601,2018-04-05T21:28:20,metro
59.935147,30.328608,2018-04-05T21:28:30,metro
59.935144,30.328608,2018-04-05T21:28:40,metro
59.935152,30.328606,2018-04-05T21:28:50,metro
